entry_date,exit_date,ticker,signal,signal_name,entry_price,exit_price,return_pct,holding_days,confidence
2023-01-05,2023-01-06,CTG,1,Buy,25530.15465,25568.54586,0.0015037593984961605,1,0.51217186
2023-01-09,2023-01-10,CTG,1,Buy,26067.631589999997,25523.845605,-0.020860582716252768,1,0.5385922
2023-01-11,2023-01-16,CTG,1,Buy,26067.631589999997,26820.153,0.028868039177317575,3,0.5353054
2023-01-17,2023-01-27,CTG,1,Buy,27411.323939999995,27133.054785,-0.010151613092789365,3,0.57330984
2023-01-30,2023-01-31,CTG,1,Buy,26649.898275,27267.15555,0.023161712237342487,1,0.50021344
2023-02-02,2023-02-06,CTG,1,Buy,26157.211079999997,26730.75249,0.021926703433552814,2,0.51885945
2023-02-17,2023-02-20,CTG,1,Buy,26560.318784999996,27222.455295000003,0.024929539263435,1,0.5557298
2023-03-02,2023-03-06,CTG,1,Buy,24903.09822,25345.044585,0.017746641847361265,2,0.54319465
2023-05-10,2023-05-11,CTG,1,Buy,25306.205924999995,25345.044585,0.0015347484374034982,1,0.53653705
2023-05-12,2023-05-15,CTG,1,Buy,25440.575159999997,25121.543309999997,-0.012540276624783644,1,0.52871394
2023-05-31,2023-06-01,CTG,1,Buy,25082.257199999996,24987.442545,-0.003780148423005354,1,0.51509136
2023-08-21,2023-08-24,CTG,1,Buy,28665.436799999996,28384.661925,-0.009794892607392452,3,0.5699657
2023-08-25,2023-08-28,CTG,1,Buy,27904.011134999997,27848.258865,-0.0019980019980018987,1,0.52593845
2023-08-31,2023-09-05,CTG,1,Buy,29068.544504999998,29189.266515,0.004153011857172149,1,0.5716765
2023-11-01,2023-11-02,CTG,1,Buy,24544.780259999996,25255.644075,0.028961913998410527,1,0.51931596
2023-01-16,2023-01-31,DRC,1,Buy,14316.685847713748,15417.836329033467,0.0769137838905338,6,0.52528995
2023-02-08,2023-02-16,DRC,1,Buy,14882.69435797224,15617.204902253707,0.049353331232527185,6,0.52711403
2023-02-23,2023-03-02,DRC,1,Buy,15248.935158727669,15085.555373666204,-0.01071417665304681,5,0.5374752
2023-03-03,2023-03-17,DRC,1,Buy,14782.810503220759,14819.730609372653,0.0024975024975021115,10,0.56277364
2023-03-20,2023-04-03,DRC,1,Buy,14483.158938966215,14786.502513835945,0.020944572668715213,10,0.5652856
2023-04-19,2023-05-08,DRC,1,Buy,13783.97195570585,13822.887743271362,0.0028232636928285293,10,0.5165535
2023-05-09,2023-05-23,DRC,1,Buy,14017.034283459305,14155.168698638425,0.009854753322685702,10,0.7499023
2023-05-24,2023-05-30,DRC,1,Buy,14050.328901709798,14587.13394061561,0.03820586995942048,4,0.52289057
2023-06-01,2023-06-05,DRC,1,Buy,14583.042793717696,14852.958704909359,0.01850888837190698,2,0.53322405
2023-06-07,2023-06-21,DRC,1,Buy,14782.810503220759,14577.441530339096,-0.0138924173341002,10,0.55562496
2023-06-22,2023-06-30,DRC,1,Buy,14677.359861861394,15495.149713847179,0.05571777619970897,6,0.65444934
2023-07-04,2023-07-05,DRC,1,Buy,15561.538166792818,15671.632056829394,0.00707474343837736,1,0.538845
2023-07-06,2023-07-10,DRC,1,Buy,15561.538166792818,16448.154365951563,0.0569748433384766,2,0.52200556
2023-07-17,2023-07-24,DRC,1,Buy,16268.880810737954,16801.119051916197,0.03271511097597755,5,0.6306227
2023-07-25,2023-08-04,DRC,1,Buy,16657.91926490782,17012.897863495014,0.021309900290788653,8,0.50043154
2023-08-09,2023-08-10,DRC,1,Buy,16905.489190288496,16342.264960162254,-0.03331605632860304,1,0.502599
2023-08-14,2023-08-16,DRC,1,Buy,16516.45073611873,16448.154365951563,-0.004135051244261334,2,0.5128303
2023-08-23,2023-09-08,DRC,1,Buy,15738.3738277791,16518.74730314447,0.04958412374142297,10,0.54478735
2023-09-11,2023-09-18,DRC,1,Buy,16445.716471724238,16095.189679987032,-0.021314169701264162,5,0.52691996
2023-09-20,2023-09-25,DRC,1,Buy,16728.653529302213,15954.00380560112,-0.04630675878032879,3,0.6304796
2023-10-26,2023-11-09,DRC,1,Buy,15349.335373609236,15883.410868408213,0.03479469838917168,10,0.6355428
2023-11-10,2023-11-20,DRC,1,Buy,15950.576620962682,16306.96849156565,0.02234351014837853,6,0.7400009
2023-11-21,2023-11-29,DRC,1,Buy,16339.615075132346,16342.264960162254,0.0001621754868596305,6,0.5413032
2023-11-30,2023-12-08,DRC,1,Buy,16127.412281948968,16695.229646126787,0.03520821283978484,6,0.5064459
2023-12-13,2023-12-19,DRC,1,Buy,16339.615075132346,16836.4155205127,0.03040466027479716,4,0.5024205
2023-12-21,2023-12-29,DRC,1,Buy,18284.807345981575,19059.733424477985,0.0423808719355588,6,0.5652964
2023-01-04,2023-01-18,HDB,1,Buy,10806.847354681877,11510.86875527278,0.06514586331099596,10,0.515177
2023-01-19,2023-01-30,HDB,1,Buy,11566.962000424028,12038.587666689305,0.040773512202079386,2,0.6146188
2023-02-06,2023-02-16,HDB,1,Buy,12227.931257591148,12203.499826507052,-0.001998001998001851,8,0.5493275
2023-02-27,2023-03-13,HDB,1,Buy,11170.380446123798,12170.517394543462,0.08953472562939596,10,0.5598789
2023-03-14,2023-03-28,HDB,1,Buy,11930.495091865949,11972.622802762327,0.003531094943838562,10,0.59068483
2023-03-29,2023-03-31,HDB,1,Buy,11963.543554724261,12698.236305959987,0.06141096472588205,2,0.6451346
2023-04-04,2023-04-05,HDB,1,Buy,12657.561274749689,12995.078193631789,0.026665240764459558,1,0.51024854
2023-04-06,2023-04-20,HDB,1,Buy,12988.045903333299,12665.253873996498,-0.024853009585834474,10,0.5304404
2023-04-21,2023-05-10,HDB,1,Buy,12426.222034741213,12632.271442032908,0.016581822432886098,10,0.6903463
2023-05-11,2023-05-12,HDB,1,Buy,12690.609737608102,12797.183601850555,0.008397852147846434,1,0.52130973
2023-05-19,2023-05-29,HDB,1,Buy,12822.803589041445,13071.987370389168,0.019432862682282625,6,0.5117189
2023-06-02,2023-06-12,HDB,1,Buy,13272.33514180774,12793.859979529823,-0.03605056360961864,6,0.56577945
2023-06-15,2023-06-19,HDB,1,Buy,12993.650939355084,12759.094055672407,-0.018051653440393153,2,0.50669026
2023-06-21,2023-06-29,HDB,1,Buy,12993.650939355084,12759.094055672407,-0.018051653440393153,6,0.51943105
2023-07-11,2023-07-17,HDB,1,Buy,12958.815414048502,13141.519218104006,0.014098804421385338,4,0.5263481
2023-07-31,2023-08-01,HDB,1,Buy,13900.560351177499,14032.7038568925,0.009506343800292005,1,0.53736365
2023-08-03,2023-08-17,HDB,1,Buy,13780.38259598,13712.8701507525,-0.004899170596844978,10,0.6369115
2023-08-18,2023-09-05,HDB,1,Buy,12979.197561329998,13672.890937485,0.053446553446553656,10,0.7076431
2023-09-06,2023-09-15,HDB,1,Buy,13780.38259598,14392.516776299999,0.044420695583486235,7,0.65054154
2023-09-18,2023-10-02,HDB,1,Buy,14100.856609839999,13672.890937485,-0.030350331486694974,10,0.52805036
2023-10-10,2023-10-20,HDB,1,Buy,13940.619602909997,14192.620709962499,0.01807675083537164,8,0.56540173
2023-10-25,2023-10-26,HDB,1,Buy,14020.738106374998,13592.932510949999,-0.030512344798059046,1,0.5111209
2023-11-02,2023-11-03,HDB,1,Buy,14100.856609839999,14672.371269172501,0.04053049223503787,1,0.59886557
2023-11-06,2023-11-08,HDB,1,Buy,14621.626882362498,15032.18418858,0.028078770544524154,2,0.5142005
2023-11-09,2023-11-23,HDB,1,Buy,15022.219399687498,14432.4959895675,-0.03925674325674309,10,0.60806996
2023-11-24,2023-11-27,HDB,1,Buy,14661.686134094998,14472.475202835001,-0.012905127659225808,1,0.54848146
2023-03-21,2023-03-29,VPD,1,Buy,22085.391342429113,22288.919345798025,0.009215503597525423,6,0.50365317
2023-04-17,2023-05-04,VPD,1,Buy,21671.807234892913,21422.128037905786,-0.011520921826266892,10,0.59056336
2023-06-26,2023-06-27,VPD,1,Buy,21134.147895096034,21050.646048809223,-0.003951039176090272,1,0.51481223
2023-06-28,2023-07-04,VPD,1,Buy,20596.488555298954,21380.852261339645,0.03808239952819016,4,0.5468584
2023-07-27,2023-08-01,VPD,1,Buy,20761.922198313492,20802.991389411483,0.0019781015796951286,3,0.51362765
2023-08-04,2023-08-07,VPD,1,Buy,20679.205376806276,20637.888283146327,-0.001998001998001825,1,0.50064576
2023-10-02,2023-10-03,VPD,1,Buy,20017.470804748515,19812.372751820523,-0.01024595239471204,1,0.53146756
2023-10-31,2023-11-02,VPD,1,Buy,19153.080894567818,19551.22425639575,0.020787431746338757,2,0.5675155
2023-11-07,2023-11-10,VPD,1,Buy,19240.53788495398,20904.09914913739,0.0864612660067215,3,0.5987705
